Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-02 18:30:00,22.312280701754386,17.133333333333333,17.49162873240598,95
2017-06-02 19:00:00,19.57469135802469,17.316666666666666,13.935054745913448,81
2017-06-02 19:30:00,19.768949771689496,16.216666666666665,14.421280656183672,73
2017-06-02 20:00:00,21.682380952380953,20.333333333333336,15.517427708448022,70
2017-06-02 20:30:00,24.330246913580247,24.8,15.429228122010123,54
2017-06-02 21:00:00,17.96148148148148,16.616666666666667,14.925248006594774,45
2017-06-02 21:30:00,13.912745098039217,10.033333333333333,13.075245237751076,34
2017-06-02 22:00:00,13.512626262626263,11.35,12.919269919322705,33
2017-06-02 22:30:00,11.735833333333334,10.55,11.019370604021445,20
2017-06-02 23:00:00,11.503787878787879,9.533333333333333,10.95105142425956,22
2017-06-02 23:30:00,15.583333333333332,12.399999999999999,13.426504822403773,22
2017-06-03 00:00:00,11.966666666666667,8.383333333333333,11.506376464656682,18
2017-06-03 00:30:00,10.5125,9.633333333333333,9.271970706892558,20
2017-06-03 01:00:00,3.5666666666666664,2.7,2.0118261466748173,6
2017-06-03 01:30:00,1.9229166666666666,0.49166666666666664,4.751582338781706,8
2017-06-03 02:00:00,1.4333333333333333,2.3666666666666667,2.456548316160224,10
2017-06-03 02:30:00,4.2716666666666665,3.083333333333333,5.300687411745484,10
